time,open,high,low,close,Plot,Plot,Volume,Volume MA
2023-07-02T18:31:00-04:00,4488.25,4488.25,4486.5,4486.75,4487.896364379085,4487.5888888888885,377,123.45
2023-07-02T18:32:00-04:00,4486.75,4487,4486.5,4486.5,4487.447773692811,4486.963888888889,124,125.2
2023-07-02T18:33:00-04:00,4486.75,4487,4486.5,4486.75,4487.022242647059,4486.451851851852,91,129
2023-07-02T18:34:00-04:00,4487,4487,4486.75,4487,4486.707414215687,4486.302777777778,72,124.3
2023-07-02T18:35:00-04:00,4487,4487,4486.75,4486.75,4486.498304738562,4486.3898148148155,13,118.3
2023-07-02T18:36:00-04:00,4487,4487,4486.5,4486.75,4486.367320261438,4486.537037037037,43,113.3
2023-07-02T18:37:00-04:00,4486.75,4486.75,4486.25,4486.5,4486.267769607844,4486.56388888889,60,114.2
2023-07-02T18:38:00-04:00,4486.25,4486.75,4486.25,4486.5,4486.205330882354,4486.510185185185,70,107.25
2023-07-02T18:39:00-04:00,4486.5,4487,4486.5,4486.75,4486.23143382353,4486.5259259259265,129,110.35
2023-07-02T18:40:00-04:00,4486.75,4486.75,4486.5,4486.75,4486.309967320261,4486.596296296296,26,108
2023-07-02T18:41:00-04:00,4486.75,4486.75,4486.5,4486.75,4486.407679738562,4486.690740740742,24,106.05
2023-07-02T18:42:00-04:00,4486.5,4487,4486.5,4487,4486.532312091504,4486.832407407408,268,118.1
2023-07-02T18:43:00-04:00,4487,4487.25,4487,4487.25,4486.694812091502,4487.0370370370365,28,114
2023-07-02T18:44:00-04:00,4487.25,4487.25,4487,4487.25,4486.874080882353,4487.230555555555,9,110.85
2023-07-02T18:45:00-04:00,4487.25,4487.25,4487,4487,4487.015992647059,4487.282407407407,50,105.2
2023-07-02T18:46:00-04:00,4487,4487,4486.75,4486.75,4487.07506127451,4487.141666666667,61,102.2
2023-07-02T18:47:00-04:00,4486.5,4486.75,4486.5,4486.75,4487.061499183006,4486.924074074075,64,93.6
2023-07-02T18:48:00-04:00,4486.5,4486.5,4485.75,4486.5,4486.972181372548,4486.670370370371,133,98.05
2023-07-02T18:49:00-04:00,4486.25,4486.5,4486.25,4486.5,4486.847058823529,4486.483333333334,76,96.8
2023-07-02T18:50:00-04:00,4486.5,4486.5,4486.25,4486.5,4486.712091503268,4486.384259259259,14,86.6
2023-07-02T18:51:00-04:00,4486.5,4486.5,4486.5,4486.5,4486.584987745098,4486.362962962962,19,68.7
2023-07-02T18:52:00-04:00,4486.5,4486.5,4486.5,4486.5,4486.484844771243,4486.391666666666,2,62.6
2023-07-02T18:53:00-04:00,4486.5,4486.5,4486.25,4486.5,4486.418607026144,4486.4324074074075,37,59.9
2023-07-02T18:54:00-04:00,4486.5,4486.75,4486.5,4486.5,4486.385804738561,4486.46574074074,64,59.5
2023-07-02T18:55:00-04:00,4486.5,4486.5,4486.5,4486.5,4486.3788398692805,4486.485185185185,4,59.05
2023-07-02T18:56:00-04:00,4486.75,4486.75,4486.25,4486.25,4486.357720588235,4486.420370370371,22,58
2023-07-02T18:57:00-04:00,4486.25,4486.25,4486,4486,4486.292667483659,4486.246296296296,36,56.8
2023-07-02T18:58:00-04:00,4486,4486.25,4486,4486.25,4486.2352124183,4486.128703703704,15,54.05
2023-07-02T18:59:00-04:00,4486,4486.25,4486,4486.25,4486.191033496731,4486.094444444444,11,48.15
2023-07-02T19:00:00-04:00,4486.5,4487,4486.25,4487,4486.263664215686,4486.362037037036,71,50.4
2023-07-02T19:01:00-04:00,4487,4487.5,4486.75,4487.25,4486.4446895424835,4486.8074074074075,84,53.4
2023-07-02T19:02:00-04:00,4487.25,4487.25,4487,4487.25,4486.6765727124175,4487.222222222223,54,42.7
2023-07-02T19:03:00-04:00,4487.25,4487.5,4487,4487.25,4486.91689133987,4487.469444444446,48,43.7
2023-07-02T19:04:00-04:00,4487,4487.5,4487,4487.5,4487.160539215687,4487.6,22,44.35
2023-07-02T19:05:00-04:00,4487.5,4487.75,4486.75,4486.75,4487.2828431372545,4487.425,400,61.85
2023-07-02T19:06:00-04:00,4486.75,4487,4486.5,4486.75,4487.302001633987,4487.124074074073,80,62.8
2023-07-02T19:07:00-04:00,4486.75,4487.25,4486.75,4487,4487.274448529412,4486.905555555556,52,62.2
2023-07-02T19:08:00-04:00,4487,4487,4487,4487,4487.209742647059,4486.827777777778,33,57.2
2023-07-02T19:09:00-04:00,4487,4487.25,4487,4487,4487.142279411765,4486.875000000001,41,55.45
2023-07-02T19:10:00-04:00,4487.25,4488,4487.25,4488,4487.211642156863,4487.247222222222,146,62.05
2023-07-02T19:11:00-04:00,4487.75,4489,4487.75,4488.25,4487.4016748366,4487.780555555556,295,75.85
2023-07-02T19:12:00-04:00,4488.25,4488.5,4488,4488,4487.626511437908,4488.188888888889,124,81.95
2023-07-02T19:13:00-04:00,4488,4488.5,4488,4488.5,4487.918075980392,4488.5157407407405,73,83.75
2023-07-02T19:14:00-04:00,4488.25,4489,4488.25,4489,4488.268239379085,4488.829629629629,113,86.2
2023-07-02T19:15:00-04:00,4488.75,4488.75,4488.5,4488.75,4488.586437908496,4489.02037037037,57,88.85
2023-07-02T19:16:00-04:00,4488.5,4488.5,4488,4488,4488.750878267974,4488.862037037037,21,88.8
2023-07-02T19:17:00-04:00,4488.25,4488.25,4488,4488.25,4488.802696078431,4488.571296296297,30,88.5
2023-07-02T19:18:00-04:00,4488.25,4488.75,4488.25,4488.75,4488.821650326798,4488.4425925925925,93,92.4
2023-07-02T19:19:00-04:00,4488.75,4488.75,4488.25,4488.5,4488.800367647059,4488.437962962963,79,95.8
2023-07-02T19:20:00-04:00,4488.25,4488.5,4488.25,4488.25,4488.73443627451,4488.431481481482,10,92.75
2023-07-02T19:21:00-04:00,4488.25,4488.5,4488.25,4488.25,4488.6268995098035,4488.360185185186,32,90.15
2023-07-02T19:22:00-04:00,4488.25,4488.25,4488.25,4488.25,4488.498304738561,4488.260185185186,3,87.6
2023-07-02T19:23:00-04:00,4488.25,4488.25,4488,4488,4488.355269607842,4488.125925925925,16,86
2023-07-02T19:24:00-04:00,4488,4488.25,4488,4488.25,4488.259967320261,4488.087962962963,58,87.8
2023-07-02T19:25:00-04:00,4488.25,4489,4488.25,4488.75,4488.264052287583,4488.261111111111,69,71.25
2023-07-02T19:26:00-04:00,4488.75,4489,4488.75,4489,4488.365706699347,4488.601851851851,11,67.8
2023-07-02T19:27:00-04:00,4488.75,4488.75,4488.75,4488.75,4488.496915849673,4488.871296296295,39,67.15
2023-07-02T19:28:00-04:00,4488.75,4488.75,4488.5,4488.5,4488.594117647059,4488.907407407407,25,66.75
2023-07-02T19:29:00-04:00,4488.75,4488.75,4488.25,4488.5,4488.648692810457,4488.771296296296,106,70
2023-07-02T19:30:00-04:00,4488.5,4488.75,4488.5,4488.5,4488.667442810457,4488.596296296296,61,65.75
2023-07-02T19:31:00-04:00,4488.5,4488.5,4488.25,4488.25,4488.631086601306,4488.409259259259,37,52.85
2023-07-02T19:32:00-04:00,4488.25,4488.25,4488.25,4488.25,4488.554125816993,4488.266666666666,5,46.9
2023-07-02T19:33:00-04:00,4488.25,4488.25,4488,4488,4488.418709150326,4488.102777777778,71,46.8
2023-07-02T19:34:00-04:00,4488,4488,4488,4488,4488.261825980393,4487.971296296296,11,41.7
2023-07-02T19:35:00-04:00,4487.75,4487.75,4487,4487.5,4488.053819444445,4487.747222222222,144,46.05
2023-07-02T19:36:00-04:00,4487.5,4488,4487.5,4487.75,4487.869301470589,4487.599999999999,37,46.85
2023-07-02T19:37:00-04:00,4487.75,4487.75,4487.5,4487.75,4487.724428104576,4487.544444444445,8,45.75
2023-07-02T19:38:00-04:00,4487.5,4487.75,4487.5,4487.75,4487.6235702614385,4487.575925925927,5,41.35
2023-07-02T19:39:00-04:00,4487.5,4487.5,4487.25,4487.25,4487.505923202615,4487.498148148149,19,38.35
2023-07-02T19:40:00-04:00,4487.25,4487.5,4487.25,4487.5,4487.414746732027,4487.423148148148,50,40.35
2023-07-02T19:41:00-04:00,4487.5,4487.5,4487.5,4487.5,4487.356270424837,4487.377777777779,1,38.8
2023-07-02T19:42:00-04:00,4487.5,4487.5,4487.5,4487.5,4487.329881535948,4487.38888888889,2,38.75
2023-07-02T19:43:00-04:00,4487.5,4487.75,4487.5,4487.75,4487.368852124183,4487.511111111112,4,38.15
2023-07-02T19:44:00-04:00,4487.5,4488.5,4487.5,4488.25,4487.501552287581,4487.799074074074,126,41.55
2023-07-02T19:45:00-04:00,4488.5,4488.5,4488.25,4488.5,4487.719281045751,4488.191666666667,69,41.55
2023-07-02T19:46:00-04:00,4488.75,4489.25,4488.5,4488.5,4487.974244281046,4488.530555555556,138,47.9
2023-07-02T19:47:00-04:00,4488.75,4488.75,4488,4488,4488.15931372549,4488.569444444444,162,54.05
2023-07-02T19:48:00-04:00,4488,4488.75,4488,4488.75,4488.360375816994,4488.619444444444,130,59.3
2023-07-02T19:49:00-04:00,4488.5,4489.25,4487.5,4488.5,4488.517749183006,4488.615740740741,372,72.6
2023-07-02T19:50:00-04:00,4488.5,4489,4488.5,4488.75,4488.66262254902,4488.693518518519,119,75.5
2023-07-02T19:51:00-04:00,4488.75,4489,4488.75,4489,4488.814215686274,4488.856481481482,72,77.25
2023-07-02T19:52:00-04:00,4489,4489,4488.5,4488.5,4488.873631535947,4488.857407407407,55,79.75
2023-07-02T19:53:00-04:00,4488.25,4488.5,4488,4488.25,4488.837009803921,4488.682407407407,103,81.35
2023-07-02T19:54:00-04:00,4488.25,4488.5,4488.25,4488.25,4488.737806372549,4488.426851851851,3,80.95
2023-07-02T19:55:00-04:00,4488.5,4488.75,4488.5,4488.75,4488.676062091504,4488.371296296296,43,75.9
2023-07-02T19:56:00-04:00,4488.5,4488.75,4488.5,4488.75,4488.650857843137,4488.483333333334,45,76.3
2023-07-02T19:57:00-04:00,4488.75,4489.25,4488.5,4489,4488.690767973856,4488.737962962963,90,80.4
2023-07-02T19:58:00-04:00,4489,4489.5,4489,4489.5,4488.828574346406,4489.118518518519,73,83.8
2023-07-02T19:59:00-04:00,4489.5,4489.5,4489.25,4489.25,4488.982026143791,4489.381481481482,247,95.2
2023-07-02T20:00:00-04:00,4489.5,4489.75,4489.25,4489.5,4489.17283496732,4489.575,299,107.65
2023-07-02T20:01:00-04:00,4489.75,4490.75,4489.5,4490.5,4489.492401960784,4489.956481481483,223,118.75
2023-07-02T20:02:00-04:00,4490.25,4490.75,4490,4490.25,4489.8242034313735,4490.299074074074,235,130.4
2023-07-02T20:03:00-04:00,4490,4490.5,4490,4490.25,4490.123080065359,4490.530555555556,96,135
2023-07-02T20:04:00-04:00,4490,4490.25,4489.75,4490,4490.322732843137,4490.506481481482,189,138.15
2023-07-02T20:05:00-04:00,4490,4490.25,4489,4489,4490.284170751634,4490.026851851852,314,150.4
2023-07-02T20:06:00-04:00,4489,4489.5,4489,4489.25,4490.124121732026,4489.5,98,148.4
2023-07-02T20:07:00-04:00,4489.25,4489.5,4488.75,4489.25,4489.904452614379,4489.115740740741,136,147.1
2023-07-02T20:08:00-04:00,4489.25,4489.25,4488.25,4488.25,4489.538439542483,4488.673148148148,277,154.45
2023-07-02T20:09:00-04:00,4488.25,4488.25,4487.75,4487.75,4489.048672385621,4488.143518518519,163,144
2023-07-02T20:10:00-04:00,4488,4488.25,4487.75,4488,4488.55925245098,4487.736111111112,171,146.6
2023-07-02T20:11:00-04:00,4488,4488.25,4488,4488.25,4488.169362745098,4487.625925925927,91,147.55
2023-07-02T20:12:00-04:00,4488,4488.25,4487,4487,4487.7570874183,4487.393518518518,293,159.45
2023-07-02T20:13:00-04:00,4487.25,4487.25,4486,4486.5,4487.314705882353,4486.959259259259,434,176
2023-07-02T20:14:00-04:00,4486.5,4486.75,4486,4486.25,4486.845241013072,4486.396296296297,137,182.7
2023-07-02T20:15:00-04:00,4486.25,4487,4486.25,4487,4486.510539215686,4486.189814814815,260,193.55
2023-07-02T20:16:00-04:00,4487,4487.25,4487,4487,4486.342381535947,4486.333333333334,103,196.45
2023-07-02T20:17:00-04:00,4487.25,4487.25,4486.75,4487,4486.308639705882,4486.641666666666,33,193.6
2023-07-02T20:18:00-04:00,4486.75,4487,4486.25,4486.25,4486.259027777778,4486.677777777778,159,197.9
2023-07-02T20:19:00-04:00,4486.5,4486.5,4486,4486.25,4486.188848039216,4486.496296296296,211,196.1
2023-07-02T20:20:00-04:00,4486.25,4486.75,4486,4486.25,4486.130964052288,4486.262962962963,115,186.9
2023-07-02T20:21:00-04:00,4486.25,4486.5,4485.75,4486,4486.061192810457,4486.038888888889,64,178.95
2023-07-02T20:22:00-04:00,4486,4486.25,4486,4486,4485.996548202615,4485.907407407408,82,171.3
2023-07-02T20:23:00-04:00,4486.25,4486.25,4486,4486,4485.924264705883,4485.847222222222,6,166.8
2023-07-02T20:24:00-04:00,4486.25,4486.25,4486,4486,4485.856025326798,4485.851851851851,70,160.85
2023-07-02T20:25:00-04:00,4486,4486.25,4486,4486,4485.811458333334,4485.891666666666,21,146.2
2023-07-02T20:26:00-04:00,4486.25,4486.75,4486,4486.75,4485.89904003268,4486.162037037037,95,146.05
2023-07-02T20:27:00-04:00,4486.75,4487,4486.5,4486.5,4486.036458333333,4486.426851851852,113,144.9
2023-07-02T20:28:00-04:00,4486.5,4486.5,4485.75,4485.75,4486.090992647059,4486.388888888889,67,134.4
2023-07-02T20:29:00-04:00,4486,4486,4485.75,4486,4486.109129901961,4486.2129629629635,95,131
2023-07-02T20:30:00-04:00,4486,4486,4485.75,4485.75,4486.056964869281,4485.931481481482,29,123.9
2023-07-02T20:31:00-04:00,4486,4486.25,4485.75,4486.25,4486.041503267974,4485.876851851852,81,123.4
2023-07-02T20:32:00-04:00,4486.5,4486.75,4486.25,4486.5,4486.095996732026,4486.063888888889,113,114.4
2023-07-02T20:33:00-04:00,4486.75,4487,4486.25,4486.5,4486.182781862745,4486.332407407407,102,97.8
2023-07-02T20:34:00-04:00,4486.75,4486.75,4485.75,4486,4486.212009803921,4486.394444444444,182,100.05
2023-07-02T20:35:00-04:00,4486,4486.25,4486,4486,4486.1986519607835,4486.278703703703,80,91.05
2023-07-02T20:36:00-04:00,4486,4486,4485.75,4485.75,4486.132822712418,4486.023148148148,85,90.15
2023-07-02T20:37:00-04:00,4485.75,4486.25,4485.75,4486.25,4486.102634803921,4485.937037037037,49,90.95
2023-07-02T20:38:00-04:00,4486.25,4486.75,4486.25,4486.25,4486.108374183006,4486.0064814814805,95,87.75
2023-07-02T20:39:00-04:00,4486.5,4486.5,4486.25,4486.25,4486.126491013072,4486.146296296295,85,81.45
2023-07-02T20:40:00-04:00,4486.5,4486.75,4486.25,4486.25,4486.151123366013,4486.262037037037,144,82.9
2023-07-02T20:41:00-04:00,4486,4486.25,4486,4486,4486.143525326797,4486.232407407407,60,82.7
2023-07-02T20:42:00-04:00,4486,4486.25,4486,4486,4486.125020424837,4486.132407407406,54,81.3
2023-07-02T20:43:00-04:00,4486,4486.5,4486,4486.25,4486.132312091502,4486.098148148148,54,83.7
2023-07-02T20:44:00-04:00,4486,4486.25,4486,4486.25,4486.155126633987,4486.136111111111,89,84.65
2023-07-02T20:45:00-04:00,4486.25,4486.5,4486,4486,4486.148917483661,4486.135185185186,64,86.8
2023-07-02T20:46:00-04:00,4486,4486,4485.25,4485.25,4486.02295751634,4485.864814814815,175,90.8
2023-07-02T20:47:00-04:00,4485.25,4486,4485.25,4485.5,4485.858333333334,4485.561111111111,266,98.45
2023-07-02T20:48:00-04:00,4485.5,4485.5,4485,4485.25,4485.658741830066,4485.267592592592,180,104.1
2023-07-02T20:49:00-04:00,4485.25,4485.5,4485.25,4485.5,4485.500306372549,4485.178703703703,71,102.9
2023-07-02T20:50:00-04:00,4485.5,4486,4485.5,4485.5,4485.392708333334,4485.237962962962,52,104.05
2023-07-02T20:51:00-04:00,4485.5,4486,4485.5,4486,4485.387295751634,4485.499074074074,61,103.05
2023-07-02T20:52:00-04:00,4486,4486,4486,4486,4485.46058006536,4485.803703703704,16,98.2
2023-07-02T20:53:00-04:00,4485.75,4485.75,4485.75,4485.75,4485.5511846405225,4485.9620370370385,30,94.6
2023-07-02T20:54:00-04:00,4485.75,4486,4485.75,4486,4485.68029003268,4486.0462962962965,3,85.65
2023-07-02T20:55:00-04:00,4485.75,4486,4485.75,4486,4485.807761437909,4486.059259259259,28,83.05
2023-07-02T20:56:00-04:00,4486,4486,4485.75,4486,4485.922120098039,4486.062037037038,53,81.45
2023-07-02T20:57:00-04:00,4485.75,4486,4485.75,4485.75,4485.97800245098,4485.984259259259,36,80.8
2023-07-02T20:58:00-04:00,4485.75,4485.75,4485.75,4485.75,4485.979758986929,4485.868518518518,10,76.55
2023-07-02T20:59:00-04:00,4486,4486.25,4486,4486.25,4486.007863562091,4485.9111111111115,199,82.25
2023-07-02T21:00:00-04:00,4486.25,4486.25,4486,4486,4486.026368464052,4485.982407407409,64,78.25
2023-07-02T21:01:00-04:00,4486,4486.25,4486,4486.25,4486.076102941176,4486.126851851853,31,76.8
2023-07-02T21:02:00-04:00,4486.25,4486.25,4486,4486,4486.102389705882,4486.168518518519,88,78.5
2023-07-02T21:03:00-04:00,4486,4486.25,4486,4486,4486.105004084968,4486.131481481482,29,77.25
2023-07-02T21:04:00-04:00,4485.75,4485.75,4485,4485.25,4485.9991625817,4485.83888888889,138,79.7
2023-07-02T21:05:00-04:00,4485.5,4485.5,4485,4485.5,4485.860580065359,4485.547222222222,341,93.55
2023-07-02T21:06:00-04:00,4485.25,4485.75,4485.25,4485.25,4485.684150326798,4485.277777777777,105,90.05
2023-07-02T21:07:00-04:00,4485.25,4485.25,4485,4485,4485.4656045751635,4485.046296296296,13,77.4
2023-07-02T21:08:00-04:00,4485,4485.75,4485,4485.75,4485.35198120915,4485.125925925925,137,75.25
2023-07-02T21:09:00-04:00,4485.5,4485.75,4485.25,4485.75,4485.317401960785,4485.359259259259,68,75.1
2023-07-02T21:10:00-04:00,4485.75,4485.75,4485.5,4485.5,4485.32073120915,4485.558333333333,6,72.8
2023-07-02T21:11:00-04:00,4485.5,4485.75,4485.25,4485.5,4485.350653594772,4485.637037037036,96,74.55
2023-07-02T21:12:00-04:00,4485.25,4485.5,4485,4485.5,4485.387867647059,4485.603703703703,94,78.45
2023-07-02T21:13:00-04:00,4485.25,4485.5,4485.25,4485.5,4485.4247140522875,4485.541666666667,20,77.95
2023-07-02T21:14:00-04:00,4485.5,4485.75,4485.5,4485.75,4485.495465686274,4485.576851851852,75,81.55
2023-07-02T21:15:00-04:00,4485.75,4486.75,4485.75,4486.5,4485.676000816993,4485.8898148148155,172,88.75
2023-07-02T21:16:00-04:00,4486.5,4486.75,4486.5,4486.75,4485.936029411765,4486.361111111112,96,90.9
2023-07-02T21:17:00-04:00,4486.5,4487,4486.5,4486.5,4486.194873366013,4486.712037037037,199,99.05
2023-07-02T21:18:00-04:00,4486.5,4486.5,4486.25,4486.25,4486.387357026144,4486.772222222222,123,104.7
2023-07-02T21:19:00-04:00,4486,4486.25,4486,4486,4486.468443627452,4486.541666666667,21,95.8
2023-07-02T21:20:00-04:00,4486.25,4486.25,4485.75,4485.75,4486.431801470589,4486.156481481481,73,96.25
2023-07-02T21:21:00-04:00,4485.75,4486,4485.5,4485.75,4486.321772875817,4485.821296296296,59,97.65
2023-07-02T21:22:00-04:00,4485.75,4486,4485.75,4486,4486.202491830065,4485.700925925926,22,94.35
2023-07-02T21:23:00-04:00,4485.75,4486.25,4485.75,4486,4486.087765522876,4485.747222222223,55,95.65
2023-07-02T21:24:00-04:00,4486,4486.25,4485.75,4486.25,4486.030167483661,4485.9425925925925,56,91.55
2023-07-02T21:25:00-04:00,4486,4486.5,4486,4486.5,4486.058169934641,4486.222222222222,65,77.75
2023-07-02T21:26:00-04:00,4486.25,4486.5,4486,4486.25,4486.112173202615,4486.389814814815,37,74.35
2023-07-02T21:27:00-04:00,4486.25,4486.5,4486.25,4486.25,4486.1798406862745,4486.435185185185,9,74.15
2023-07-02T21:28:00-04:00,4486.25,4486.5,4486,4486.25,4486.24189133987,4486.386111111111,91,71.85
2023-07-02T21:29:00-04:00,4486.25,4486.5,4486,4486,4486.253329248366,4486.238888888888,56,71.25
2023-07-02T21:30:00-04:00,4486.25,4486.75,4486.25,4486.75,4486.326409313725,4486.312962962963,150,78.45
2023-07-02T21:31:00-04:00,4487,4487.25,4486.75,4487.25,4486.4999591503265,4486.65925925926,201,83.7
2023-07-02T21:32:00-04:00,4487.25,4487.75,4486.75,4487,4486.690563725491,4487.011111111112,350,96.5
2023-07-02T21:33:00-04:00,4487,4487.75,4487,4487,4486.87085375817,4487.228703703703,230,107
2023-07-02T21:34:00-04:00,4487.25,4487.5,4487,4487.5,4487.078696895425,4487.408333333334,140,110.25
2023-07-02T21:35:00-04:00,4487.5,4488,4487.25,4488,4487.3470588235305,4487.691666666667,179,110.6
2023-07-02T21:36:00-04:00,4488,4488.25,4487.75,4487.75,4487.604554738563,4487.9212962962965,264,119
2023-07-02T21:37:00-04:00,4488,4488.25,4488,4488,4487.852573529412,4488.109259259259,116,114.85
2023-07-02T21:38:00-04:00,4487.75,4488.25,4487.75,4488,4488.044158496732,4488.184259259258,117,114.55
2023-07-02T21:39:00-04:00,4488.25,4488.25,4487.25,4487.75,4488.138991013073,4488.108333333333,299,128.45
2023-07-02T21:40:00-04:00,4487.75,4488.5,4487.75,4488.25,4488.23468137255,4488.123148148148,325,141.05
2023-07-02T21:41:00-04:00,4488.25,4489,4488.25,4488.75,4488.381638071895,4488.3388888888885,177,146.95
2023-07-02T21:42:00-04:00,4488.75,4488.75,4488.25,4488.25,4488.479616013072,4488.485185185185,74,149.55
2023-07-02T21:43:00-04:00,4488.25,4488.5,4488.25,4488.25,4488.53016748366,4488.520370370371,44,149
2023-07-02T21:44:00-04:00,4488,4488,4487.75,4488,4488.502328431372,4488.362962962963,202,156.3
2023-07-02T21:45:00-04:00,4487.75,4488,4487.5,4488,4488.420016339869,4488.149074074074,166,161.35
2023-07-02T21:46:00-04:00,4488,4488,4487,4487.25,4488.226368464052,4487.7657407407405,299,174.45
2023-07-02T21:47:00-04:00,4487,4487.5,4487,4487.25,4487.973447712418,4487.38425925926,115,179.75
2023-07-02T21:48:00-04:00,4487,4487.25,4487,4487,4487.666380718954,4487.031481481482,112,180.8
2023-07-02T21:49:00-04:00,4487,4487.25,4487,4487.25,4487.389624183006,4486.887037037038,41,180.05
2023-07-02T21:50:00-04:00,4487,4487.25,4486.75,4486.75,4487.120669934641,4486.773148148149,54,175.25
2023-07-02T21:51:00-04:00,4487,4487,4486.5,4487,4486.91689133987,4486.760185185186,99,170.15
2023-07-02T21:52:00-04:00,4487,4487,4486.5,4486.75,4486.752593954248,4486.723148148148,89,157.1
2023-07-02T21:53:00-04:00,4486.75,4487,4486.5,4486.75,4486.631331699347,4486.686111111111,150,153.1
2023-07-02T21:54:00-04:00,4486.75,4487,4486.75,4486.75,4486.564828431374,4486.669444444444,66,149.4
2023-07-02T21:55:00-04:00,4486.75,4487,4486.5,4486.75,4486.534293300654,4486.665740740741,83,144.6
2023-07-02T21:56:00-04:00,4487,4487.5,4487,4487.25,4486.601123366013,4486.834259259259,107,136.75
2023-07-02T21:57:00-04:00,4487.5,4487.5,4487,4487.25,4486.724346405229,4487.061111111112,80,134.95
2023-07-02T21:58:00-04:00,4487,4487.5,4486.75,4487,4486.84272875817,4487.18888888889,316,144.9
2023-07-02T21:59:00-04:00,4487,4487.5,4486.75,4487.25,4486.970874183006,4487.265740740741,162,138.05
2023-07-02T22:00:00-04:00,4487.25,4487.5,4487.25,4487.5,4487.120118464052,4487.363888888889,103,126.95
2023-07-02T22:01:00-04:00,4487.5,4487.5,4486.75,4487,4487.206454248366,4487.3287037037035,43,120.25
2023-07-02T22:02:00-04:00,4487,4487.25,4486.5,4487,4487.2396241830065,4487.218518518519,274,130.25
2023-07-02T22:03:00-04:00,4487,4487.5,4487,4487.25,4487.257107843137,4487.148148148148,81,132.1
2023-07-02T22:04:00-04:00,4487,4487.5,4487,4487.5,4487.290829248366,4487.219444444444,57,124.85
2023-07-02T22:05:00-04:00,4487.5,4487.5,4487,4487,4487.282352941176,4487.228703703703,109,122
2023-07-02T22:06:00-04:00,4487.25,4487.25,4486.75,4487,4487.243995098039,4487.167592592593,109,112.5
