datetime,open,high,low,close,slow,fast,Volume,Volume MA
2023-07-07T14:59:00-04:00,15301.25,15302.5,15300,15300.75,15301.85784,15301.17685,205,596.5
2023-07-07T15:00:00-04:00,15301.25,15303.25,15296,15299,15301.48995,15300.58056,692,609
2023-07-07T15:01:00-04:00,15299.25,15299.25,15289.75,15293.25,15300.11842,15297.925,1162,646.75
2023-07-07T15:02:00-04:00,15293.75,15300.75,15293.25,15294.75,15298.42408,15295.18426,843,643.95
2023-07-07T15:03:00-04:00,15294.75,15300.25,15294.75,15298,15297.19643,15294.30093,458,634.85
2023-07-07T15:04:00-04:00,15298,15299.25,15292.25,15297.5,15296.38958,15294.95556,576,603.8
2023-07-07T15:05:00-04:00,15297.25,15299.5,15293.5,15295.25,15295.71973,15295.64259,395,575.5
2023-07-07T15:06:00-04:00,15295.25,15297.75,15291.25,15291.75,15294.69018,15294.6787,476,553.15
2023-07-07T15:07:00-04:00,15291.75,15296.25,15291,15293.75,15293.76346,15293.45093,502,543.25
2023-07-07T15:08:00-04:00,15294,15294,15288.25,15290,15292.60658,15291.52593,906,565.6
2023-07-07T15:09:00-04:00,15289.75,15292.5,15283,15287,15291.10733,15289.06944,1369,610.55
2023-07-07T15:10:00-04:00,15286.75,15295.75,15286.25,15292.75,15290.22445,15288.58704,1249,649.8
2023-07-07T15:11:00-04:00,15292.5,15293.25,15288.25,15293.25,15289.85607,15289.67037,502,632.25
2023-07-07T15:12:00-04:00,15293,15293.25,15289,15292.75,15289.93742,15291.47222,371,630.4
2023-07-07T15:13:00-04:00,15293,15293.75,15290.5,15292,15290.27165,15292.65278,367,602.7
2023-07-07T15:14:00-04:00,15291.75,15294.75,15288.25,15291,15290.53862,15292.56111,537,607.9
2023-07-07T15:15:00-04:00,15291,15294.5,15288.25,15289.75,15290.56005,15291.46204,529,615.05
2023-07-07T15:16:00-04:00,15289.5,15294,15289,15290,15290.48989,15290.31389,419,613.75
2023-07-07T15:17:00-04:00,15290,15290.25,15286.75,15288.75,15290.18599,15289.21019,444,616.3
2023-07-07T15:18:00-04:00,15288.5,15291.25,15274.5,15275,15287.8902,15284.33241,1796,689.9
2023-07-07T15:19:00-04:00,15274.5,15282.25,15269.5,15281.25,15285.28799,15280.20648,2170,788.15
2023-07-07T15:20:00-04:00,15281,15284,15276.25,15283,15283.02473,15278.28426,847,795.9
2023-07-07T15:21:00-04:00,15283,15283.5,15279.25,15280.75,15281.0903,15278.21852,503,762.95
2023-07-07T15:22:00-04:00,15280.75,15280.75,15271.75,15274,15278.90221,15277.15093,1190,780.3
2023-07-07T15:23:00-04:00,15274.75,15276,15270.75,15272,15276.32349,15274.44815,725,793.65
2023-07-07T15:24:00-04:00,15272,15274.5,15265.75,15269.25,15273.39634,15270.71481,1110,820.35
2023-07-07T15:25:00-04:00,15269.75,15273.75,15268.25,15272.5,15271.13568,15268.7963,802,840.7
2023-07-07T15:26:00-04:00,15272.5,15274.25,15265.5,15265.5,15268.89867,15266.78611,750,854.4
2023-07-07T15:27:00-04:00,15266,15269.75,15257.25,15259.25,15265.93342,15263.22037,1310,894.8
2023-07-07T15:28:00-04:00,15259,15261,15253.5,15253.5,15261.99884,15257.68426,1370,918
2023-07-07T15:29:00-04:00,15253.5,15255.25,15247.5,15250.75,15257.48068,15251.74537,1637,931.4
2023-07-07T15:30:00-04:00,15250.75,15258.75,15247,15255.75,15253.94406,15249.20926,1696,953.75
2023-07-07T15:31:00-04:00,15255.75,15257.5,15252,15254.5,15251.44475,15249.3537,741,965.7
2023-07-07T15:32:00-04:00,15254.25,15254.75,15246.75,15249,15249.26019,15249.42685,710,982.65
2023-07-07T15:33:00-04:00,15249.25,15255.5,15248.5,15254.75,15248.20035,15250.59907,643,996.45
2023-07-07T15:34:00-04:00,15255,15261.25,15252.75,15261,15248.88047,15253.90093,1053,1022.25
2023-07-07T15:35:00-04:00,15260.75,15261.25,15256.75,15257.75,15250.46025,15257.09074,737,1032.65
2023-07-07T15:36:00-04:00,15258.25,15259.75,15253.25,15257.75,15252.55572,15259.22222,666,1045
2023-07-07T15:37:00-04:00,15258,15260,15256,15259.25,15254.74657,15260.09537,521,1048.85
2023-07-07T15:38:00-04:00,15259,15261,15256.25,15259.75,15256.66179,15260.30093,535,985.8
2023-07-07T15:39:00-04:00,15259.5,15263.25,15247,15249.5,15256.971,15257.35185,1461,950.35
2023-07-07T15:40:00-04:00,15249.5,15249.5,15237.25,15239.5,15254.82841,15250.17963,2270,1021.5
2023-07-07T15:41:00-04:00,15239.25,15239.25,15234.75,15239,15251.01536,15242.06944,1355,1064.1
2023-07-07T15:42:00-04:00,15238.75,15240.75,15234,15235.25,15246.00848,15235.00556,1217,1065.45
2023-07-07T15:43:00-04:00,15235.5,15237.75,15228,15230,15240.33309,15229.6287,1584,1108.4
2023-07-07T15:44:00-04:00,15229.75,15230.25,15217.25,15220.5,15233.68944,15223.70926,2040,1154.9
2023-07-07T15:45:00-04:00,15220.75,15223.25,15215.75,15221,15227.14728,15218.81574,1870,1208.3
2023-07-07T15:46:00-04:00,15221,15227.75,15215.25,15218.5,15221.23154,15215.23981,1669,1254.25
2023-07-07T15:47:00-04:00,15218.25,15218.5,15206.25,15211.5,15215.75488,15211.75926,1985,1288
2023-07-07T15:48:00-04:00,15212.25,15214,15199,15200.5,15209.89422,15205.9213,2182,1328.6
2023-07-07T15:49:00-04:00,15200.5,15204.75,15192.75,15204.25,15204.76279,15201.04722,1910,1342.25
2023-07-07T15:50:00-04:00,15204.25,15211.5,15172.25,15193,15199.30817,15195.13981,4875,1501.2
2023-07-07T15:51:00-04:00,15193.25,15203.75,15190.25,15194,15194.51511,15191.03704,2293,1578.8
2023-07-07T15:52:00-04:00,15194.5,15206.75,15190.25,15203.25,15192.07602,15191.86296,2002,1643.4
2023-07-07T15:53:00-04:00,15202.5,15202.75,15191.25,15193.5,15190.17478,15192.68241,1412,1681.85
2023-07-07T15:54:00-04:00,15193.5,15193.5,15183.75,15190.5,15188.63873,15192.40093,2758,1767.1
2023-07-07T15:55:00-04:00,15190.75,15191,15183.25,15186.75,15186.97988,15189.65648,1832,1821.85
2023-07-07T15:56:00-04:00,15186.75,15188.75,15179.75,15181,15184.63103,15184.70833,1808,1878.95
2023-07-07T15:57:00-04:00,15181.25,15187.5,15178.75,15187,15183.00868,15182.13981,1680,1936.9
2023-07-07T15:58:00-04:00,15186.75,15187.75,15179.25,15181,15181.4056,15180.27778,1836,2001.95
2023-07-07T15:59:00-04:00,15180.75,15186.5,15176.75,15183.25,15180.21454,15180.14444,7706,2314.2
2023-07-07T16:00:00-04:00,15183.5,15196.5,15181,15193.5,15180.7501,15183.80556,3792,2390.3
2023-07-07T16:01:00-04:00,15193.5,15199.5,15192.5,15194.5,15182.69671,15189.17778,1541,2399.6
2023-07-07T16:02:00-04:00,15194.25,15200.25,15193.75,15195.75,15185.72847,15194.5463,866,2382.05
2023-07-07T16:03:00-04:00,15195.5,15196.5,15191.25,15194,15188.88962,15197.30648,733,2339.5
2023-07-07T16:04:00-04:00,15194,15198.25,15193,15198,15192.15043,15198.75648,315,2253.25
2023-07-07T16:05:00-04:00,15197.75,15203.5,15196.25,15203,15195.72206,15200.83241,695,2194.5
2023-07-07T16:06:00-04:00,15203,15204.75,15201.25,15201.25,15198.95911,15202.61574,517,2136.9
2023-07-07T16:07:00-04:00,15201.5,15202,15198.5,15199.5,15201.31248,15203.12037,293,2052.3
2023-07-07T16:08:00-04:00,15199.75,15202.75,15199.75,15202.25,15202.96264,15203.11759,372,1961.8
2023-07-07T16:09:00-04:00,15202.25,15203.75,15201.5,15203.5,15204.11548,15203.29074,263,1879.45
2023-07-07T16:10:00-04:00,15203.25,15203.75,15199,15201,15204.58909,15203.04259,458,1658.6
2023-07-07T16:11:00-04:00,15200.75,15202.5,15200.25,15201.5,15204.65588,15202.63611,256,1556.75
2023-07-07T16:12:00-04:00,15201.75,15202.75,15200,15200.75,15204.22884,15201.8037,433,1478.3
2023-07-07T16:13:00-04:00,15200.75,15203.5,15198,15200.75,15203.49822,15201.03796,430,1429.2
2023-07-07T16:14:00-04:00,15201,15201.25,15198.5,15198.75,15202.47857,15200.00741,175,1300.05
2023-07-07T16:15:00-04:00,15198.5,15199.75,15197.25,15199.75,15201.51232,15199.33333,189,1217.9
2023-07-07T16:16:00-04:00,15199.25,15200,15198,15199.75,15200.68164,15199.03796,99,1132.45
2023-07-07T16:17:00-04:00,15199.25,15201,15198.75,15201,15200.19702,15199.48519,146,1055.75
2023-07-07T16:18:00-04:00,15200.75,15201,15199,15199.25,15199.81742,15199.73981,117,969.8
2023-07-07T16:19:00-04:00,15199.25,15199.75,15196.75,15196.75,15199.17406,15198.93056,162,592.6
2023-07-07T16:20:00-04:00,15196.5,15196.5,15194.25,15195,15198.18967,15197.0963,181,412.05
2023-07-07T16:21:00-04:00,15195,15195.75,15192.5,15194.25,15196.96252,15194.97593,126,341.3
2023-07-07T16:22:00-04:00,15194.5,15195,15194,15195,15195.84085,15193.71111,82,302.1
2023-07-07T16:23:00-04:00,15195.25,15196.25,15194.5,15195.25,15194.96105,15193.49352,108,270.85
2023-07-07T16:24:00-04:00,15195.25,15197.75,15195.25,15196.5,15194.51897,15194.3287,152,262.7
2023-07-07T16:25:00-04:00,15196.75,15198.25,15196.5,15197.75,15194.58679,15195.82222,104,233.15
2023-07-07T16:26:00-04:00,15197.75,15199.5,15197.5,15197.5,15194.99112,15197.15648,70,210.8
2023-07-07T16:27:00-04:00,15197.5,15198.75,15197.25,15198,15195.67845,15198.11667,63,199.3
2023-07-07T16:28:00-04:00,15198.25,15199,15198.25,15199,15196.59489,15198.8463,38,182.6
2023-07-07T16:29:00-04:00,15198.5,15199.5,15198,15198.5,15197.47406,15199.16204,66,172.75
2023-07-07T16:30:00-04:00,15198.75,15198.75,15197.5,15197.5,15198.07171,15198.89537,56,152.65
2023-07-07T16:31:00-04:00,15197.5,15198.5,15197,15197,15198.3144,15198.16574,62,142.95
2023-07-07T16:32:00-04:00,15197,15198.5,15197,15198.5,15198.45701,15197.82037,52,123.9
2023-07-07T16:33:00-04:00,15198.25,15198.25,15196,15196.5,15198.28164,15197.30463,64,105.6
2023-07-07T16:34:00-04:00,15196,15197.25,15196,15196.75,15197.96473,15196.91204,59,99.8
2023-07-07T16:35:00-04:00,15196.5,15197,15196.25,15196.5,15197.54236,15196.52037,58,93.25
2023-07-07T16:36:00-04:00,15196.75,15197,15196.25,15196.5,15197.08129,15196.25185,52,90.9
2023-07-07T16:37:00-04:00,15196.75,15197.5,15196,15197,15196.77012,15196.33889,80,87.6
2023-07-07T16:38:00-04:00,15197.25,15197.5,15196.5,15197,15196.60482,15196.58889,68,85.15
2023-07-07T16:39:00-04:00,15196.75,15197.5,15196,15196,15196.42768,15196.56019,54,79.75
2023-07-07T16:40:00-04:00,15196,15196.5,15195,15195.5,15196.17635,15196.16296,91,75.25
2023-07-07T16:41:00-04:00,15195.25,15197,15195.25,15195.75,15195.94422,15195.73241,53,71.6
2023-07-07T16:42:00-04:00,15195.5,15195.5,15192.75,15192.75,15195.35413,15194.56296,127,73.85
2023-07-07T16:43:00-04:00,15192.75,15194.5,15192.75,15194,15194.75429,15193.66759,26,69.75
2023-07-07T16:44:00-04:00,15194.25,15194.5,15192.5,15193.5,15194.14504,15193.0287,47,64.5
2023-07-07T16:45:00-04:00,15193.75,15194.75,15192.75,15193.25,15193.56123,15192.74722,53,61.95
2023-07-07T16:46:00-04:00,15193,15193.5,15192.5,15193,15193.0748,15192.67222,47,60.8
2023-07-07T16:47:00-04:00,15192.5,15193.75,15192,15192.75,15192.66125,15192.57593,47,60
2023-07-07T16:48:00-04:00,15192,15192.75,15190.25,15190.25,15192.03493,15191.75741,182,67.2
2023-07-07T16:49:00-04:00,15190.25,15190.25,15188.25,15189,15191.16759,15190.3287,85,68.15
2023-07-07T16:50:00-04:00,15189,15192,15189,15190.25,15190.41554,15189.32778,75,69.1
2023-07-07T16:51:00-04:00,15190.75,15191.5,15190.25,15190.5,15189.84886,15189.06296,46,68.3
2023-07-07T16:52:00-04:00,15191,15191.75,15189.75,15189.75,15189.42402,15189.20833,46,68
2023-07-07T16:53:00-04:00,15190,15190.75,15189.25,15189.75,15189.14163,15189.43611,52,67.4
2023-07-07T16:54:00-04:00,15189.25,15191,15189,15191,15189.12502,15189.91574,101,69.5
2023-07-07T16:55:00-04:00,15191,15192.5,15190.25,15191.5,15189.38772,15190.61852,76,70.4
2023-07-07T16:56:00-04:00,15191.5,15193.25,15191,15193.25,15190.08864,15191.84907,66,71.1
2023-07-07T16:57:00-04:00,15193,15193.5,15191.5,15191.5,15190.77104,15192.49907,64,70.3
2023-07-07T16:58:00-04:00,15192,15192.5,15190,15192.25,15191.40157,15192.76944,92,71.5
2023-07-07T16:59:00-04:00,15192,15193.5,15191.5,15192.5,15191.95116,15192.7787,143,75.95
2023-07-09T18:00:00-04:00,15198.5,15198.5,15188.75,15188.75,15191.89126,15191.6,477,95.25
2023-07-09T18:01:00-04:00,15188.75,15189.75,15182.25,15184.75,15190.91332,15188.84722,498,117.5
2023-07-09T18:02:00-04:00,15185,15188.25,15180.25,15181,15188.87249,15184.67593,264,124.35
2023-07-09T18:03:00-04:00,15181.5,15183.5,15180,15181.5,15186.38881,15181.08889,189,132.5
2023-07-09T18:04:00-04:00,15182.25,15182.25,15177.5,15180,15183.7567,15178.66296,218,141.05
2023-07-09T18:05:00-04:00,15180,15184.5,15179.25,15183.5,15181.86632,15178.78981,237,150.25
2023-07-09T18:06:00-04:00,15183.75,15185.5,15180.75,15182.5,15180.60778,15180.01296,128,154.3
2023-07-09T18:07:00-04:00,15183.25,15183.25,15177.5,15178.5,15179.40257,15180.1963,93,156.6
2023-07-09T18:08:00-04:00,15178.25,15178.25,15161.75,15162.25,15176.29814,15174.59074,748,184.9
2023-07-09T18:09:00-04:00,15163,15169.5,15162.25,15169.25,15173.07369,15168.88889,244,192.85
2023-07-09T18:10:00-04:00,15169.25,15170.75,15164,15169.5,15170.22692,15165.2537,276,202.9
2023-07-09T18:11:00-04:00,15169.75,15172,15168.75,15171,15168.2556,15165.23426,165,208.85
2023-07-09T18:12:00-04:00,15170.75,15172.25,15165.5,15166.5,15166.67455,15165.98519,173,215.2
2023-07-09T18:13:00-04:00,15167.25,15167.75,15163.5,15163.5,15164.88468,15165.29722,91,217.15
2023-07-09T18:14:00-04:00,15164.25,15166.25,15162.75,15165,15163.41436,15164.21944,131,218.65
2023-07-09T18:15:00-04:00,15165.5,15166.5,15152.75,15153.5,15160.97892,15160,459,237.8
2023-07-09T18:16:00-04:00,15154,15162,15153.5,15160.75,15159.27253,15157.52685,293,249.15
2023-07-09T18:17:00-04:00,15161.5,15164.5,15160.25,15164,15158.52565,15157.73981,161,254
2023-07-09T18:18:00-04:00,15164,15166.5,15162.75,15165.75,15158.74069,15160.55,160,257.4
2023-07-09T18:19:00-04:00,15166,15166.25,15165,15166,15159.77522,15164.10185,165,258.5
2023-07-09T18:20:00-04:00,15166.25,15171.5,15165.25,15171,15161.8184,15168.0037,219,245.6
2023-07-09T18:21:00-04:00,15170.75,15170.75,15165.5,15169,15164.11969,15170.40833,239,232.65
2023-07-09T18:22:00-04:00,15169,15177.25,15168,15176,15167.25756,15173.42778,353,237.1
2023-07-09T18:23:00-04:00,15175.25,15182,15174.25,15181,15171.33391,15177.60463,259,240.6
2023-07-09T18:24:00-04:00,15181,15181.75,15177.25,15180.75,15175.34444,15181.33611,173,238.35
2023-07-09T18:25:00-04:00,15181,15182,15179.75,15180.75,15178.87018,15183.66852,75,230.25
2023-07-09T18:26:00-04:00,15181.25,15182.5,15179.75,15181.75,15181.675,15184.43426,87,228.2
2023-07-09T18:27:00-04:00,15182,15182,15178.25,15180,15183.42165,15183.63796,105,228.8
2023-07-09T18:28:00-04:00,15179.75,15183.25,15179,15181,15184.40182,15182.58056,113,197.05
2023-07-09T18:29:00-04:00,15181,15181.5,15179.25,15180,15184.63019,15181.43611,111,190.4
2023-07-09T18:30:00-04:00,15180.5,15181,15175.5,15176,15183.69301,15179.34722,196,186.4
2023-07-09T18:31:00-04:00,15175.75,15177,15171.25,15172.25,15181.56528,15176.05,312,193.75
2023-07-09T18:32:00-04:00,15172.5,15174.75,15171.75,15174,15179.13554,15173.35463,51,187.65
2023-07-09T18:33:00-04:00,15173.75,15177.5,15173,15176,15177.10635,15172.56296,95,187.85
2023-07-09T18:34:00-04:00,15176.5,15179,15176.5,15178.25,15175.97465,15174.02778,83,185.45
2023-07-09T18:35:00-04:00,15177.75,15177.75,15174,15174,15175.07296,15175.0537,80,166.5
2023-07-09T18:36:00-04:00,15174.75,15175,15169.25,15169.75,15173.7719,15173.86574,129,158.3
2023-07-09T18:37:00-04:00,15169,15173.75,15169,15172,15172.60049,15172.13056,73,153.9
2023-07-09T18:38:00-04:00,15171.75,15173.5,15171.75,15173,15171.84214,15171.14074,25,147.15
2023-07-09T18:39:00-04:00,15173,15173.25,15172.25,15172.75,15171.51748,15171.25185,10,139.4
2023-07-09T18:40:00-04:00,15173,15176.75,15173,15176.5,15171.96029,15173.025,87,132.8
2023-07-09T18:41:00-04:00,15176,15178.25,15175.25,15177.25,15172.86612,15175.3287,74,124.55
2023-07-09T18:42:00-04:00,15176.75,15179,15175.75,15178.25,15174.12077,15177.57963,67,110.25
2023-07-09T18:43:00-04:00,15178.5,15180.75,15178.5,15180.5,15175.85743,15179.74537,91,101.85
2023-07-09T18:44:00-04:00,15180.75,15182.25,15180.75,15181,15177.78317,15181.36481,64,96.4
2023-07-09T18:45:00-04:00,15180.5,15186.5,15178.5,15183.5,15179.89257,15183.02037,190,102.15
2023-07-09T18:46:00-04:00,15183.5,15184.75,15181,15181.75,15181.61769,15183.73056,68,101.2
2023-07-09T18:47:00-04:00,15181.75,15184,15181.75,15182,15182.86144,15183.73519,58,98.85
2023-07-09T18:48:00-04:00,15182.25,15182.25,15180.75,15181.5,15183.5365,15183.0963,28,94.6
2023-07-09T18:49:00-04:00,15181.25,15183.5,15180.75,15183.5,15184.01134,15182.91574,35,90.8
2023-07-09T18:50:00-04:00,15183.75,15186,15182.5,15182.75,15184.24326,15182.95278,88,85.4
2023-07-09T18:51:00-04:00,15182.75,15184.75,15182.75,15183,15184.28558,15183.14352,33,71.45
2023-07-09T18:52:00-04:00,15183,15185.5,15182.25,15182.25,15184.09587,15183.03704,36,70.7
2023-07-09T18:53:00-04:00,15183,15187,15183,15186.75,15184.32729,15184.05556,126,72.25
2023-07-09T18:54:00-04:00,15186.5,15188.25,15185.25,15188,15185.06409,15185.96019,121,74.15
2023-07-09T18:55:00-04:00,15187.5,15188.75,15186.25,15187,15185.94316,15187.59722,75,73.9
2023-07-09T18:56:00-04:00,15187,15187.25,15185.75,15187.25,15186.83317,15188.48889,28,68.85
2023-07-09T18:57:00-04:00,15187.75,15187.75,15185,15185.5,15187.29177,15187.97778,38,67.1
2023-07-09T18:58:00-04:00,15185.5,15187.75,15185.5,15187.25,15187.64063,15187.42778,33,67.5
2023-07-09T18:59:00-04:00,15187.5,15192.5,15187.25,15189.5,15188.19491,15187.81019,271,80.55
2023-07-09T19:00:00-04:00,15189,15190.5,15189,15190,15188.88509,15188.92685,62,79.3
2023-07-09T19:01:00-04:00,15190.5,15191.25,15189.5,15190.25,15189.58517,15190.16852,55,78.35
2023-07-09T19:02:00-04:00,15189.75,15191.25,15189,15191,15190.2694,15191.15926,41,77.05
2023-07-09T19:03:00-04:00,15191.5,15191.75,15188.75,15190,15190.74385,15191.37407,69,75.95
2023-07-09T19:04:00-04:00,15189.75,15190.25,15189.5,15189.5,15190.97396,15190.93889,18,73.65
2023-07-09T19:05:00-04:00,15190.25,15190.25,15186.25,15189,15190.9558,15190.1037,146,71.45
2023-07-09T19:06:00-04:00,15188.75,15189,15185.75,15186.25,15190.3509,15188.48056,69,71.5
2023-07-09T19:07:00-04:00,15186.25,15186.25,15183.75,15184.75,15189.19359,15186.41296,125,74.85
2023-07-09T19:08:00-04:00,15185,15186.75,15184.25,15185.5,15187.88885,15184.86296,42,75.55
2023-07-09T19:09:00-04:00,15185.5,15186.75,15184.75,15186,15186.72853,15184.31111,46,76.1
2023-07-09T19:10:00-04:00,15186,15186.75,15185.5,15186.5,15185.92049,15184.74259,34,73.4
2023-07-09T19:11:00-04:00,15187,15187.25,15186,15187,15185.53123,15185.6963,44,73.95
2023-07-09T19:12:00-04:00,15186.75,15187.75,15185,15187.25,15185.48456,15186.6463,66,75.45
2023-07-09T19:13:00-04:00,15186.75,15186.75,15185.75,15186,15185.51887,15186.91389,27,70.5
2023-07-09T19:14:00-04:00,15186,15186.25,15185,15185.5,15185.56083,15186.54074,46,66.75
2023-07-09T19:15:00-04:00,15185.5,15188,15185.5,15187.75,15185.87864,15186.58426,45,65.25
2023-07-09T19:16:00-04:00,15187.5,15189,15187,15187.25,15186.26154,15186.84722,65,67.1
2023-07-09T19:17:00-04:00,15187.75,15190,15186,15188.75,15186.84418,15187.69444,102,70.3
2023-07-09T19:18:00-04:00,15188.5,15190.75,15188.5,15189.5,15187.57898,15188.77685,45,70.9
2023-07-09T19:19:00-04:00,15189.75,15190.25,15189.25,15189.5,15188.30735,15189.64815,22,58.45
2023-07-09T19:20:00-04:00,15189.25,15190,15188.25,15188.25,15188.81552,15189.75741,23,56.5
2023-07-09T19:21:00-04:00,15188.25,15188.25,15186,15187.75,15189.03971,15189.16574,48,56.15
2023-07-09T19:22:00-04:00,15187.25,15187.5,15186,15186.5,15188.8615,15187.975,12,54.7
2023-07-09T19:23:00-04:00,15185.5,15185.75,15182.5,15183.75,15188.04712,15186.00648,82,55.35
2023-07-09T19:24:00-04:00,15184,15185,15182,15185,15187.07057,15184.53241,100,59.45
2023-07-09T19:25:00-04:00,15184.75,15185.5,15183.25,15184.25,15185.98954,15183.575,59,55.1
2023-07-09T19:26:00-04:00,15184,15184.75,15182.5,15184,15184.96299,15183.21574,85,55.9
2023-07-09T19:27:00-04:00,15183.5,15184,15182.5,15183.5,15184.07016,15183.08796,65,52.9
2023-07-09T19:28:00-04:00,15183,15184,15182.25,15183.5,15183.35621,15183.03056,95,55.55
2023-07-09T19:29:00-04:00,15183.75,15184,15182,15182,15182.67328,15182.59444,40,55.25
2023-07-09T19:30:00-04:00,15182.5,15183.25,15177.5,15179,15181.71195,15181.15556,237,65.4
2023-07-09T19:31:00-04:00,15179,15179.25,15177.75,15178,15180.54032,15179.20093,87,67.55
2023-07-09T19:32:00-04:00,15178.5,15179.75,15176.25,15176.75,15179.15355,15177.14722,109,69.7
2023-07-09T19:33:00-04:00,15176.75,15178,15174.5,15177.25,15177.87576,15175.9287,199,78.3
2023-07-09T19:34:00-04:00,15176.75,15179.5,15176.75,15177.75,15176.92047,15175.77407,100,81
2023-07-09T19:35:00-04:00,15177.75,15179.75,15177.75,15178.5,15176.40069,15176.50556,46,81.05
2023-07-09T19:36:00-04:00,15178.75,15179.25,15176,15177.5,15176.12874,15177.19074,68,81.2
2023-07-09T19:37:00-04:00,15177.75,15183.5,15177.75,15181.75,15176.62304,15178.82778,304,91.3
2023-07-09T19:38:00-04:00,15182,15183.5,15181.75,15182,15177.65549,15180.68889,59,92
2023-07-09T19:39:00-04:00,15181.75,15183.5,15181.25,15183,15179.06985,15182.53981,48,93.3
2023-07-09T19:40:00-04:00,15183,15184.5,15181.25,15181.25,15180.35486,15183.24537,58,95.05
2023-07-09T19:41:00-04:00,15181.5,15181.5,15180.5,15180.5,15181.2048,15182.725,41,94.7
2023-07-09T19:42:00-04:00,15180.25,15181.75,15180,15181.75,15181.81975,15182.06019,46,96.4
2023-07-09T19:43:00-04:00,15182,15183,15181.25,15181.75,15182.20925,15181.64352,46,94.6
2023-07-09T19:44:00-04:00,15181.25,15181.75,15181,15181.25,15182.3722,15181.47685,16,90.4
2023-07-09T19:45:00-04:00,15181.5,15182.75,15180.5,15182.75,15182.50652,15181.8287,41,89.5
2023-07-09T19:46:00-04:00,15182.5,15182.5,15181.25,15181.75,15182.47445,15182.04074,26,86.55
2023-07-09T19:47:00-04:00,15181.75,15183.5,15181.25,15182,15182.39304,15182.17685,61,86.35
2023-07-09T19:48:00-04:00,15181.5,15182.75,15181,15182,15182.33152,15182.18241,54,84.3
2023-07-09T19:49:00-04:00,15182.25,15186.5,15182,15184,15182.54118,15182.71019,191,91.85
2023-07-09T19:50:00-04:00,15184.5,15184.5,15181.25,15183.25,15182.81861,15183.25278,58,82.9
2023-07-09T19:51:00-04:00,15183.75,15186.5,15183.25,15183.5,15183.13319,15183.70926,98,83.45
2023-07-09T19:52:00-04:00,15183.75,15183.75,15182,15183.5,15183.4223,15183.89907,51,80.55
2023-07-09T19:53:00-04:00,15183.5,15184,15182.5,15182.75,15183.53166,15183.63148,39,72.55
2023-07-09T19:54:00-04:00,15182.75,15184.5,15182.25,15184,15183.70135,15183.6,71,71.1
2023-07-09T19:55:00-04:00,15183.5,15185.75,15183.25,15184.25,15183.91311,15183.80833,45,71.05
2023-07-09T19:56:00-04:00,15184.5,15185,15183.5,15184,15184.08787,15184.07593,15,68.4
2023-07-09T19:57:00-04:00,15183.5,15183.5,15181,15182.5,15184.0068,15183.78889,103,58.35
2023-07-09T19:58:00-04:00,15181.5,15182.75,15180,15182.5,15183.74826,15183.17315,134,62.1
2023-07-09T19:59:00-04:00,15182,15182.25,15181,15181.5,15183.27132,15182.25185,19,60.65
2023-07-09T20:00:00-04:00,15181.25,15182.5,15180,15181.75,15182.74839,15181.56019,111,63.3
2023-07-09T20:01:00-04:00,15182,15182,15174.25,15175.25,15181.42731,15179.28889,278,75.15
2023-07-09T20:02:00-04:00,15176,15176.5,15173,15174.5,15179.55605,15176.37315,180,81.85
2023-07-09T20:03:00-04:00,15174.75,15176.25,15173.5,15175.75,15177.68734,15174.23148,76,83.35
2023-07-09T20:04:00-04:00,15175.75,15176.25,15173.25,15176.25,15176.14034,15173.58148,45,84.8
2023-07-09T20:05:00-04:00,15175.75,15176.5,15174,15175,15174.95039,15173.80093,74,86.45
2023-07-09T20:06:00-04:00,15174.25,15174.25,15170,15170.75,15173.54524,15172.93889,250,97.65
2023-07-09T20:07:00-04:00,15170.5,15174.75,15170,15174.75,15172.63072,15172.65,180,103.6
2023-07-09T20:08:00-04:00,15174.25,15179.25,15173.75,15179,15172.74673,15174.16296,98,105.8
2023-07-09T20:09:00-04:00,15179,15179,15177.5,15178.5,15173.6249,15176.56389,71,99.8
2023-07-09T20:10:00-04:00,15179.5,15179.5,15173.25,15174,15174.34371,15177.35648,123,103.05
2023-07-09T20:11:00-04:00,15173.75,15175.5,15171.5,15171.5,15174.37392,15175.75185,93,102.8
2023-07-09T20:12:00-04:00,15172.75,15173,15165.5,15168.25,15173.43656,15172.15926,315,116
2023-07-09T20:13:00-04:00,15168.25,15169.75,15167,15169.25,15172.14467,15169.03981,79,118
2023-07-09T20:14:00-04:00,15169.75,15172.75,15169.5,15170,15170.96603,15167.62593,108,119.85
2023-07-09T20:15:00-04:00,15169.75,15173,15169.75,15170.75,15170.04459,15167.92685,64,120.8
2023-07-09T20:16:00-04:00,15170,15170.25,15167.75,15168.5,15169.10372,15168.36481,68,123.45
2023-07-09T20:17:00-04:00,15167.75,15168,15163,15165.5,15167.8731,15167.59815,218,129.2
2023-07-09T20:18:00-04:00,15165.25,15165.5,15160,15163.5,15166.39397,15165.59352,307,137.85
2023-07-09T20:19:00-04:00,15163.75,15164.5,15162.75,15164.25,15165.05484,15163.71574,80,140.9
2023-07-09T20:20:00-04:00,15164.5,15166.5,15163.75,15164.25,15164.0172,15162.72685,73,139
2023-07-09T20:21:00-04:00,15164,15164,15160,15161.5,15162.91834,15161.85463,162,133.2
