time,open,high,low,close,Plot,Plot,Regression Line Current Value,Volume,Volume MA
2023-08-21T13:03:00-04:00,4393,4393,4389.75,4390.25,4392.635185185185,4391.211111111111,4379.677075,3189,1841.25
2023-08-21T13:04:00-04:00,4390.5,4390.75,4389,4389.25,4391.142592592593,4388.966666666666,4379.638243750001,1901,1882.45
2023-08-21T13:05:00-04:00,4389.5,4391,4388.75,4390.5,4390.020370370371,4389.161111111111,4379.62449375,2107,1934
2023-08-21T13:06:00-04:00,4390.75,4392.25,4390.5,4391.5,4389.870370370371,4390.955555555556,4379.615825000001,1556,1959.15
2023-08-21T13:07:00-04:00,4391.5,4392,4391.25,4392,4390.59537037037,4392.266666666666,4379.63713125,954,1862.35
2023-08-21T13:08:00-04:00,4391.75,4393.25,4391.25,4393,4391.823148148148,4393.183333333333,4379.66839375,1187,1789.25
2023-08-21T13:09:00-04:00,4393,4393.5,4391.5,4392.25,4392.640740740741,4393.038888888889,4379.67971875,1056,1769.35
2023-08-21T13:10:00-04:00,4392.25,4392.5,4391.75,4392,4392.855555555555,4392.227777777777,4379.70600625,725,1710.85
2023-08-21T13:11:00-04:00,4391.75,4392,4390.75,4391.25,4392.422222222222,4391.355555555555,4379.72229375,898,1673.7
2023-08-21T13:12:00-04:00,4391.25,4391.5,4390.25,4391,4391.7,4390.7555555555555,4379.7336187500005,1396,1662.55
2023-08-21T13:13:00-04:00,4391.25,4391.5,4390,4391.25,4391.155555555556,4390.855555555555,4379.74496875,1387,1687.2
2023-08-21T13:14:00-04:00,4391,4391,4389.25,4389.75,4390.466666666667,4390.1611111111115,4379.731443750001,1149,1674.3
2023-08-21T13:15:00-04:00,4389.75,4391,4389.75,4390.75,4390.170370370371,4390.038888888889,4379.718081250001,1166,1618.1
2023-08-21T13:16:00-04:00,4390.75,4391.25,4389.75,4390,4389.925925925926,4390.13888888889,4379.66755,1697,1608.8
2023-08-21T13:17:00-04:00,4390.25,4392.5,4390.25,4391.75,4390.334259259259,4391.072222222222,4379.6348,2220,1674.45
2023-08-21T13:18:00-04:00,4392,4393.25,4391.5,4392.5,4391.2444444444445,4392.594444444444,4379.59736875,1502,1658.65
2023-08-21T13:19:00-04:00,4392.5,4394.5,4392,4394.5,4392.79074074074,4394.438888888889,4379.5453875,2095,1585.8
2023-08-21T13:20:00-04:00,4394.5,4396.75,4394.25,4396.25,4394.7870370370365,4396.577777777778,4379.5361812500005,3565,1666
2023-08-21T13:21:00-04:00,4396.25,4396.75,4395.75,4396,4396.366666666666,4397.205555555555,4379.5347,2220,1653.3
2023-08-21T13:22:00-04:00,4396,4396.25,4394.5,4395.5,4397.056481481482,4396.305555555556,4379.52100625,1978,1697.4
2023-08-21T13:23:00-04:00,4395.75,4396.75,4395,4396.5,4397.232407407407,4396.205555555556,4379.525031250001,1321,1604
2023-08-21T13:24:00-04:00,4396.75,4397.75,4396.75,4397.5,4397.441666666667,4397.311111111111,4379.5243125,2113,1614.6
2023-08-21T13:25:00-04:00,4397.5,4399,4397.25,4398.75,4398.108333333334,4398.805555555555,4379.53133125,2130,1615.75
2023-08-21T13:26:00-04:00,4398.5,4400.75,4398.5,4399.75,4399.172222222222,4400.116666666667,4379.52620625,4177,1746.8
2023-08-21T13:27:00-04:00,4399.5,4400,4397.75,4398.5,4399.714814814814,4399.650000000001,4379.52885625,2571,1827.65
2023-08-21T13:28:00-04:00,4398.5,4399,4397.25,4398.75,4399.7657407407405,4398.761111111112,4379.524318749999,2008,1868.7
2023-08-21T13:29:00-04:00,4398.75,4399,4398,4398.25,4399.312962962963,4398.288888888889,4379.530049999999,1446,1888.2
2023-08-21T13:30:00-04:00,4398.5,4398.75,4397.25,4397.75,4398.611111111112,4397.733333333334,4379.545993749999,2610,1982.45
2023-08-21T13:31:00-04:00,4397.75,4400.25,4397.75,4400,4398.675925925927,4398.983333333334,4379.602,1755,2025.3
2023-08-21T13:32:00-04:00,4399.75,4401,4399.25,4401,4399.511111111112,4401.083333333333,4379.67800625,2100,2060.5
2023-08-21T13:33:00-04:00,4400.75,4402.25,4400.5,4401,4400.602777777778,4401.8,4379.7540125000005,3517,2167
2023-08-21T13:34:00-04:00,4400.75,4401.25,4399.75,4400.5,4401.258333333333,4401.172222222222,4379.844925,2492,2234.15
2023-08-21T13:35:00-04:00,4400.25,4402,4400.25,4402,4401.792592592593,4401.527777777778,4379.9731062500005,1870,2269.35
2023-08-21T13:36:00-04:00,4402.25,4402.25,4400.75,4401,4401.852777777777,4401.622222222221,4380.1035125,1879,2278.45
2023-08-21T13:37:00-04:00,4401,4401.75,4400.5,4401.5,4401.8388888888885,4401.41111111111,4380.2237125,1245,2229.7
2023-08-21T13:38:00-04:00,4401.5,4402.75,4401,4402.25,4401.990740740741,4402.022222222222,4380.343706250001,1477,2228.45
2023-08-21T13:39:00-04:00,4402.5,4402.5,4399.75,4400.5,4401.683333333333,4401.3388888888885,4380.44603125,2082,2227.8
2023-08-21T13:40:00-04:00,4400.75,4402.5,4400.5,4402.25,4401.712962962963,4401.433333333333,4380.58056875,1889,2144
2023-08-21T13:41:00-04:00,4402,4403,4401,4401.5,4401.669444444445,4401.844444444444,4380.7073375,4380,2252
2023-08-21T13:42:00-04:00,4401.5,4402.5,4401,4402.5,4401.95,4402.255555555556,4380.86868125,1295,2217.85
2023-08-21T13:43:00-04:00,4402.5,4403.25,4401.75,4401.75,4402.092592592593,4402.222222222223,4380.989781249999,1818,2242.7
2023-08-21T13:44:00-04:00,4402,4403,4401.5,4402.75,4402.3703703703695,4402.438888888889,4381.17033125,1320,2203.05
2023-08-21T13:45:00-04:00,4402.75,4404,4402.5,4403.75,4402.954629629629,4403.5777777777785,4381.40010625,3106,2251.85
2023-08-21T13:46:00-04:00,4403.5,4403.75,4401.5,4402,4403.05462962963,4403.055555555556,4381.61413125,1286,2107.3
2023-08-21T13:47:00-04:00,4402,4402.75,4401.5,4402,4402.816666666667,4401.894444444444,4381.8299375,1771,2067.3
2023-08-21T13:48:00-04:00,4402,4403,4401.5,4402,4402.3481481481485,4401.666666666667,4382.057443749999,1719,2052.85
2023-08-21T13:49:00-04:00,4402,4402.5,4401.5,4402.5,4402.121296296296,4402.16111111111,4382.294112499999,1493,2055.2
2023-08-21T13:50:00-04:00,4402.75,4403.25,4402.25,4402.25,4402.0990740740735,4402.427777777778,4382.529925,1332,1991.3
2023-08-21T13:51:00-04:00,4402.25,4402.25,4401,4401,4401.800925925925,4401.483333333334,4382.747475,1535,1980.3
2023-08-21T13:52:00-04:00,4401,4401.5,4399.25,4400.25,4401.117592592593,4400.155555555556,4382.951825,2348,1992.7
2023-08-21T13:53:00-04:00,4400,4401.5,4400,4400.5,4400.4425925925925,4399.866666666668,4383.160443749999,1695,1901.6
2023-08-21T13:54:00-04:00,4400.25,4401,4400,4400.25,4399.975925925925,4400.055555555556,4383.36831875,973,1825.65
2023-08-21T13:55:00-04:00,4400,4401,4399.75,4400.25,4399.814814814815,4400.138888888888,4383.56301875,1204,1792.35
2023-08-21T13:56:00-04:00,4400.25,4401,4398.75,4399,4399.474999999999,4399.361111111111,4383.7495375,2299,1813.35
2023-08-21T13:57:00-04:00,4398.75,4399.5,4398,4398.25,4398.842592592592,4398.144444444445,4383.9403250000005,1801,1841.15
2023-08-21T13:58:00-04:00,4398.5,4399,4397.5,4398.5,4398.273148148147,4397.877777777779,4384.110475,1750,1854.8
2023-08-21T13:59:00-04:00,4398.25,4400,4398.25,4400,4398.412037037037,4399.227777777778,4384.30736875,1289,1815.15
2023-08-21T14:00:00-04:00,4400,4401.25,4400,4400.75,4399.249074074074,4400.855555555556,4384.48611875,2191,1830.25
2023-08-21T14:01:00-04:00,4401,4402.25,4401,4401.25,4400.4018518518515,4401.694444444444,4384.671681249999,1493,1685.9
2023-08-21T14:02:00-04:00,4401.5,4402,4400.25,4400.75,4401.172222222222,4401.422222222222,4384.849075,1717,1707
2023-08-21T14:03:00-04:00,4401,4401.25,4398.75,4398.75,4400.818518518518,4399.533333333334,4385.003375,1918,1712
2023-08-21T14:04:00-04:00,4398.75,4401,4398.25,4401,4400.553703703704,4399.655555555556,4385.19195,1728,1732.4
2023-08-21T14:05:00-04:00,4401,4401,4400,4400.5,4400.37037037037,4400.688888888889,4385.3748125,1284,1641.3
2023-08-21T14:06:00-04:00,4400.5,4402.75,4399.75,4402.25,4400.9537037037035,4401.900000000001,4385.55701875,1495,1651.75
2023-08-21T14:07:00-04:00,4402.5,4402.75,4401.5,4402,4401.712037037037,4402.622222222221,4385.74104375,1504,1638.4
2023-08-21T14:08:00-04:00,4402.25,4403.75,4402,4402.25,4402.344444444444,4402.561111111111,4385.92686875,3018,1703.35
2023-08-21T14:09:00-04:00,4402.25,4402.75,4401.5,4402,4402.600925925925,4402.266666666666,4386.119431249999,1313,1694.35
2023-08-21T14:10:00-04:00,4402.25,4404,4402,4404,4403.134259259259,4403.344444444444,4386.34360625,1796,1717.55
2023-08-21T14:11:00-04:00,4403.75,4404.5,4403.25,4404,4403.774074074075,4404.488888888888,4386.5867875,1872,1734.4
2023-08-21T14:12:00-04:00,4404,4406,4403.75,4406,4404.908333333334,4405.844444444444,4386.841450000001,4371,1835.55
2023-08-21T14:13:00-04:00,4406.25,4406.25,4404.75,4405,4405.690740740741,4406.083333333332,4387.08015625,2278,1864.7
2023-08-21T14:14:00-04:00,4405.25,4405.5,4404,4404.75,4405.891666666667,4405.144444444443,4387.3079375,1573,1894.7
2023-08-21T14:15:00-04:00,4405,4406.25,4405,4406,4406.021296296297,4405.472222222222,4387.54480625,1757,1922.35
2023-08-21T14:16:00-04:00,4406,4406.25,4404.75,4405.25,4405.88888888889,4405.7,4387.7683,1465,1880.65
2023-08-21T14:17:00-04:00,4405,4405.75,4404,4404.25,4405.427777777778,4404.666666666666,4387.9958875,1695,1875.35
2023-08-21T14:18:00-04:00,4404.25,4404.5,4403.25,4404.5,4404.885185185186,4404.083333333333,4388.2051625,2282,1901.95
2023-08-21T14:19:00-04:00,4404.5,4405,4403.75,4404.25,4404.372222222222,4404.077777777778,4388.426056249999,2067,1940.85
2023-08-21T14:20:00-04:00,4404.25,4406,4404.25,4405.75,4404.52962962963,4405.122222222221,4388.65604375,1783,1920.45
2023-08-21T14:21:00-04:00,4405.5,4406.25,4405.25,4405.75,4405.0675925925925,4406.0888888888885,4388.867700000001,1277,1909.65
2023-08-21T14:22:00-04:00,4405.75,4405.75,4404.25,4404.25,4405.191666666667,4405.127777777779,4389.053612500001,1374,1892.5
2023-08-21T14:23:00-04:00,4404.5,4404.75,4403.75,4404,4404.845370370371,4403.844444444444,4389.243737499999,1277,1860.45
2023-08-21T14:24:00-04:00,4404.25,4405.25,4403.25,4403.5,4404.125925925926,4403.233333333334,4389.433075,2091,1878.6
2023-08-21T14:25:00-04:00,4403.25,4404.5,4402.75,4402.75,4403.27037037037,4402.633333333333,4389.60915625,1823,1905.55
2023-08-21T14:26:00-04:00,4402.75,4403,4400.75,4401,4402.0990740740735,4401.188888888889,4389.769499999999,2247,1943.15
2023-08-21T14:27:00-04:00,4401.25,4402.5,4401,4402,4401.3388888888885,4400.93888888889,4389.95650625,1728,1954.35
2023-08-21T14:28:00-04:00,4402.25,4403.25,4401.5,4403,4401.359259259259,4402.372222222223,4390.1601,1550,1880.95
2023-08-21T14:29:00-04:00,4403,4404,4402.5,4402.75,4401.851851851851,4403.155555555556,4390.36775,1402,1885.4
2023-08-21T14:30:00-04:00,4403,4405.25,4402.75,4404.75,4403.042592592592,4404.355555555555,4390.62425,2396,1915.4
2023-08-21T14:31:00-04:00,4404.5,4404.75,4403.5,4403.5,4403.837037037037,4404.516666666667,4390.86713125,1426,1893.1
2023-08-21T14:32:00-04:00,4403.75,4404.25,4403.25,4403.5,4404.15462962963,4403.694444444444,4391.096462500001,1091,1729.1
2023-08-21T14:33:00-04:00,4403.5,4403.5,4401.75,4403.5,4404.0574074074075,4403.383333333333,4391.352112500001,2508,1740.6
2023-08-21T14:34:00-04:00,4403.5,4403.75,4401.75,4402.25,4403.420370370371,4402.572222222222,4391.589137499999,1833,1753.6
2023-08-21T14:35:00-04:00,4402.5,4405,4402.25,4404.25,4403.309259259259,4403.222222222222,4391.86490625,1639,1747.7
2023-08-21T14:36:00-04:00,4404.5,4405.25,4404,4404.75,4403.722222222223,4404.783333333333,4392.1444,1483,1748.6
2023-08-21T14:37:00-04:00,4404.75,4405.75,4404.25,4405.25,4404.5462962962965,4405.61111111111,4392.42761875,1113,1719.5
2023-08-21T14:38:00-04:00,4405,4405.5,4404.75,4405.25,4405.294444444445,4405.711111111111,4392.704568749999,913,1651.05
2023-08-21T14:39:00-04:00,4405.5,4406.25,4405,4405.25,4405.688888888889,4405.483333333334,4392.9628375,1415,1618.45
2023-08-21T14:40:00-04:00,4405.25,4407.5,4405,4407.25,4406.357407407407,4406.65,4393.237375000001,2406,1649.6
2023-08-21T14:41:00-04:00,4407.25,4407.25,4405.5,4406.5,4406.838888888889,4407.294444444445,4393.508162500001,2038,1687.65
2023-08-21T14:42:00-04:00,4406.5,4407.5,4406.25,4407.5,4407.408333333334,4407.5,4393.795125000001,2300,1733.95
2023-08-21T14:43:00-04:00,4407.5,4409.25,4407,4409,4408.241666666667,4408.788888888889,4394.0957375,4011,1870.65
2023-08-21T14:44:00-04:00,4409,4409,4407.5,4407.75,4408.649074074075,4408.794444444445,4394.39498125,2343,1883.25
2023-08-21T14:45:00-04:00,4407.75,4408.25,4407,4408,4408.760185185185,4408.077777777779,4394.6953625,1931,1888.65
2023-08-21T14:46:00-04:00,4408,4409.75,4408,4409.75,4409.099999999999,4409.08888888889,4395.019306250001,1625,1857.55
2023-08-21T14:47:00-04:00,4409.5,4411.5,4409.25,4410.5,4409.785185185186,4410.677777777778,4395.344318750001,4023,1972.3
2023-08-21T14:48:00-04:00,4410.5,4411.5,4410.25,4411.25,4410.774074074074,4411.666666666667,4395.68283125,1755,1982.55
2023-08-21T14:49:00-04:00,4411.25,4412,4410.5,4411.5,4411.660185185186,4412.016666666667,4396.0173875,2158,2020.35
2023-08-21T14:50:00-04:00,4411.75,4412,4410.25,4410.75,4411.924074074074,4411.38888888889,4396.31563125,2189,2010
2023-08-21T14:51:00-04:00,4411,4411.25,4409.25,4409.75,4411.413888888889,4410.049999999999,4396.607562499999,2143,2045.85
2023-08-21T14:52:00-04:00,4409.75,4411,4409.5,4410.75,4410.892592592593,4409.9944444444445,4396.89075,1545,2068.55
2023-08-21T14:53:00-04:00,4410.75,4411,4410.25,4410.5,4410.514814814815,4410.5055555555555,4397.1776625,1095,1997.9
2023-08-21T14:54:00-04:00,4410.25,4411,4410,4410.25,4410.322222222222,4410.405555555555,4397.45335625,1789,1995.7
2023-08-21T14:55:00-04:00,4410.5,4410.75,4408.25,4408.75,4409.789814814815,4409.205555555555,4397.717862500001,2497,2038.6
2023-08-21T14:56:00-04:00,4408.75,4409.25,4408,4409,4409.189814814815,4408.444444444445,4398.0011,1986,2063.75
2023-08-21T14:57:00-04:00,4409,4410,4408.75,4410,4409.032407407408,4409.3,4398.2955249999995,1393,2077.75
2023-08-21T14:58:00-04:00,4409.75,4409.75,4408.75,4409,4408.971296296296,4409.4944444444445,4398.6035437499995,1320,2098.1
2023-08-21T14:59:00-04:00,4409.25,4409.75,4408.75,4409.5,4409.134259259258,4409.327777777777,4398.907675,963,2075.5
2023-08-21T15:00:00-04:00,4409.5,4411.25,4409.5,4410.75,4409.660185185185,4410.316666666666,4399.23283125,2389,2074.65
2023-08-21T15:01:00-04:00,4410.75,4412.25,4410.75,4411.75,4410.595370370371,4411.794444444445,4399.57146875,2664,2105.95
2023-08-21T15:02:00-04:00,4411.75,4412.25,4410.75,4412.25,4411.702777777778,4412.716666666666,4399.921056249999,2018,2091.85
2023-08-21T15:03:00-04:00,4412,4414,4412,4412.5,4412.615740740741,4412.966666666666,4400.27656875,4460,2114.3
2023-08-21T15:04:00-04:00,4412.5,4413.25,4412,4412.75,4413.170370370371,4413.005555555556,4400.647924999999,1751,2084.7
2023-08-21T15:05:00-04:00,4412.75,4414.25,4412.5,4414.25,4413.80925925926,4413.961111111112,4401.01268125,1929,2084.6
2023-08-21T15:06:00-04:00,4414.25,4414.5,4412.5,4412.5,4413.86111111111,4413.5888888888885,4401.378275,2492,2127.95
2023-08-21T15:07:00-04:00,4412.75,4413,4411.25,4411.5,4413.236111111112,4411.799999999999,4401.7347,1809,2017.25
2023-08-21T15:08:00-04:00,4411.5,4412.5,4411,4412.25,4412.526851851852,4411.438888888889,4402.0795312499995,2616,2060.3
2023-08-21T15:09:00-04:00,4412.5,4413.5,4412.25,4412.75,4412.184259259259,4412.355555555555,4402.4476625,1522,2028.5
2023-08-21T15:10:00-04:00,4412.75,4412.75,4411.5,4411.75,4411.985185185185,4412.266666666666,4402.79166875,1654,2001.75
2023-08-21T15:11:00-04:00,4411.75,4412,4411,4411.75,4411.852777777777,4411.677777777778,4403.12910625,1383,1963.75
2023-08-21T15:12:00-04:00,4412,4414,4411.5,4413.75,4412.297222222222,4412.888888888889,4403.4924125,2027,1987.85
2023-08-21T15:13:00-04:00,4413.75,4414,4412.75,4413,4412.785185185186,4413.683333333333,4403.866556249999,1572,2011.7
2023-08-21T15:14:00-04:00,4413.25,4413.75,4412.5,4413.5,4413.350000000001,4413.644444444444,4404.24151875,856,1965.05
2023-08-21T15:15:00-04:00,4413.75,4415.75,4413.5,4415.25,4414.221296296297,4414.822222222222,4404.61486875,3761,2028.25
2023-08-21T15:16:00-04:00,4415.25,4415.5,4414.5,4415,4414.968518518518,4415.644444444444,4404.9890875,2280,2042.95
2023-08-21T15:17:00-04:00,4414.75,4415.75,4414.5,4415.5,4415.630555555556,4415.772222222222,4405.3592125,1908,2068.7
2023-08-21T15:18:00-04:00,4415.5,4416,4415,4415.25,4415.914814814815,4415.605555555555,4405.73021875,1979,2101.65
2023-08-21T15:19:00-04:00,4415.5,4415.75,4414,4414.25,4415.580555555555,4414.661111111111,4406.082175,2203,2163.65
2023-08-21T15:20:00-04:00,4414,4415,4413.25,4414.25,4414.979629629629,4413.966666666666,4406.41518125,2411,2164.75
2023-08-21T15:21:00-04:00,4414.25,4414.75,4413.25,4414,4414.342592592592,4413.799999999999,4406.746725,1942,2128.65
2023-08-21T15:22:00-04:00,4414,4416,4413.5,4415.75,4414.444444444444,4414.983333333334,4407.09675625,1975,2126.5
2023-08-21T15:23:00-04:00,4415.75,4416.25,4415.25,4416,4415.062962962963,4416.294444444445,4407.437800000001,1962,2001.6
2023-08-21T15:24:00-04:00,4416,4416.75,4415,4415.75,4415.722222222222,4416.3388888888885,4407.767412499999,2561,2042.1
2023-08-21T15:25:00-04:00,4415.75,4416,4415.25,4416,4416.182407407407,4416.105555555556,4408.103062499999,1158,2003.55
2023-08-21T15:26:00-04:00,4416,4416.25,4415.25,4415.75,4416.258333333333,4415.9,4408.4297625,1442,1951.05
2023-08-21T15:27:00-04:00,4415.5,4416,4414.5,4415,4415.912962962963,4415.227777777777,4408.7649625,1282,1924.7
2023-08-21T15:28:00-04:00,4415,4415.25,4413.5,4413.75,4415.053703703704,4413.922222222222,4409.0936625,2009,1894.35
2023-08-21T15:29:00-04:00,4413.75,4413.75,4413,4413.75,4414.12962962963,4413.194444444444,4409.4084375,2100,1923.25
2023-08-21T15:30:00-04:00,4413.75,4414,4412.5,4412.5,4413.087037037037,4412.4944444444445,4409.729231249999,2448,1962.95
2023-08-21T15:31:00-04:00,4412.5,4415,4412.5,4414.25,4412.8388888888885,4413.177777777778,4410.0610125,3015,2044.55
2023-08-21T15:32:00-04:00,4414.5,4415.25,4412.75,4415.25,4413.452777777778,4415.022222222223,4410.38385,2450,2065.7
2023-08-21T15:33:00-04:00,4415,4416.25,4414.75,4415.25,4414.425,4415.844444444445,4410.6753875,2243,2099.25
2023-08-21T15:34:00-04:00,4415.25,4416.25,4415,4415.5,4415.330555555555,4415.850000000001,4410.96815,1909,2151.9
2023-08-21T15:35:00-04:00,4415.75,4416,4414.75,4415,4415.674074074074,4415.383333333334,4411.24471875,1753,2051.5
2023-08-21T15:36:00-04:00,4415,4415.75,4414.5,4415,4415.603703703704,4414.955555555556,4411.51265,1554,2015.2
2023-08-21T15:37:00-04:00,4415.25,4415.5,4414,4415.25,4415.425925925926,4415.061111111111,4411.77696875,1668,2003.2
2023-08-21T15:38:00-04:00,4415.25,4416.5,4415,4416.25,4415.603703703703,4415.933333333334,4412.04266875,2206,2014.55
2023-08-21T15:39:00-04:00,4416.5,4416.5,4415,4415.75,4415.828703703704,4416.23888888889,4412.307256249999,1514,1980.1
2023-08-21T15:40:00-04:00,4415.5,4419,4415.5,4418.5,4416.813888888889,4417.7444444444445,4412.5882,5333,2126.2
2023-08-21T15:41:00-04:00,4418.75,4419,4418,4418.5,4417.954629629629,4419.216666666666,4412.8680187499995,3336,2195.9
2023-08-21T15:42:00-04:00,4418.25,4420.25,4418.25,4420,4419.316666666667,4420.2,4413.1417375,3840,2289.15
2023-08-21T15:43:00-04:00,4420,4421,4419,4419.25,4420.137962962964,4420.194444444444,4413.4018875,3843,2383.2
2023-08-21T15:44:00-04:00,4419.5,4419.5,4418,4418.25,4420.039814814815,4418.844444444444,4413.64604375,2891,2399.7
2023-08-21T15:45:00-04:00,4418.25,4418.25,4417.25,4417.5,4419.189814814815,4417.45,4413.879275,3565,2520.05
2023-08-21T15:46:00-04:00,4417.75,4417.75,4415.5,4416.25,4417.780555555555,4416.150000000001,4414.0941375,3781,2637
2023-08-21T15:47:00-04:00,4416.25,4417.5,4416,4417,4416.762962962963,4416.088888888889,4414.315625,1829,2664.35
2023-08-21T15:48:00-04:00,4416.75,4417.75,4416.25,4416.25,4416.078703703704,4416.261111111111,4414.5262875,2215,2674.65
2023-08-21T15:49:00-04:00,4416.5,4416.75,4415.5,4416,4415.73425925926,4415.927777777778,4414.7311375,2299,2684.6
2023-08-21T15:50:00-04:00,4416,4418.25,4415.75,4416.25,4415.676851851852,4415.955555555555,4414.932699999999,7243,2924.35
2023-08-21T15:51:00-04:00,4416.5,4416.75,4415,4415.5,4415.544444444444,4415.683333333333,4415.13594375,3234,2935.3
2023-08-21T15:52:00-04:00,4415.5,4416.25,4414.25,4415,4415.261111111111,4414.988888888889,4415.3408375,3685,2997.05
2023-08-21T15:53:00-04:00,4415.25,4417,4415,4416.75,4415.4638888888885,4415.855555555556,4415.55986875,3726,3071.2
2023-08-21T15:54:00-04:00,4416.75,4418,4415.5,4415.5,4415.585185185185,4416.172222222222,4415.763062499999,5397,3245.6
2023-08-21T15:55:00-04:00,4415.75,4416,4414.5,4415.5,4415.649074074074,4415.561111111111,4415.972868749999,4832,3399.55
2023-08-21T15:56:00-04:00,4415.25,4415.5,4413.75,4414,4415.134259259259,4414.349999999999,4416.1594125,4224,3533.05
2023-08-21T15:57:00-04:00,4414,4414.25,4412.5,4413.5,4414.248148148147,4413.166666666667,4416.3526437499995,5527,3726
2023-08-21T15:58:00-04:00,4413.5,4414.5,4413.25,4414,4413.598148148148,4413.272222222222,4416.547568749999,7318,3981.6
2023-08-21T15:59:00-04:00,4413.75,4414,4410.5,4412.75,4412.969444444444,4413,4416.729218750001,51413,6476.55
2023-08-21T16:00:00-04:00,4412.75,4413,4409,4409.75,4411.660185185185,4410.461111111112,4416.865231250001,13934,6906.6
2023-08-21T16:01:00-04:00,4409.75,4410.75,4408.5,4409.75,4410.187037037037,4408.6611111111115,4417.00804375,4590,6969.3
2023-08-21T16:02:00-04:00,4409.75,4410,4409,4409,4408.825,4408.322222222222,4417.137712500001,2271,6890.85
2023-08-21T16:03:00-04:00,4409,4409.75,4408.75,4409.5,4408.208333333333,4408.772222222222,4417.2667249999995,2234,6810.4
2023-08-21T16:04:00-04:00,4409.25,4409.75,4409,4409.5,4408.256481481481,4409.366666666666,4417.39508125,1196,6725.65
2023-08-21T16:05:00-04:00,4409.5,4409.75,4409,4409,4408.473148148148,4409.216666666667,4417.5103312500005,1395,6617.15
2023-08-21T16:06:00-04:00,4408.75,4409.25,4408.5,4409.25,4408.742592592593,4409.072222222222,4417.629962500001,1940,6525.1
2023-08-21T16:07:00-04:00,4409.25,4409.5,4409,4409.25,4408.93888888889,4409.194444444444,4417.729074999999,836,6475.45
2023-08-21T16:08:00-04:00,4409.25,4410.5,4409.25,4410.5,4409.465740740741,4410.094444444444,4417.8376499999995,1078,6418.6
2023-08-21T16:09:00-04:00,4410.25,4410.25,4409,4409.5,4409.775000000001,4410.183333333333,4417.9356625,1079,6357.6
2023-08-21T16:10:00-04:00,4409.5,4409.5,4408,4408.5,4409.563888888889,4408.905555555555,4418.028131249999,1152,6053.05
2023-08-21T16:11:00-04:00,4408.5,4409.25,4408.5,4409,4409.187037037037,4408.438888888889,4418.14245625,1135,5948.1
2023-08-21T16:12:00-04:00,4409,4409.25,4408.75,4409,4408.858333333334,4408.783333333333,4418.24861875,669,5797.3
2023-08-21T16:13:00-04:00,4409,4409.5,4408.5,4409,4408.761111111111,4409,4418.35413125,1052,5663.6
2023-08-21T16:14:00-04:00,4409,4409.25,4408.5,4408.5,4408.662962962963,4408.700000000001,4418.46883125,1724,5479.95
2023-08-21T16:15:00-04:00,4408.75,4409,4408.5,4408.5,4408.5370370370365,4408.377777777779,4418.5776937499995,514,5264.05
2023-08-21T16:16:00-04:00,4408.5,4409.75,4408.25,4408.75,4408.488888888888,4408.533333333334,4418.6757625,1135,5109.6
2023-08-21T16:17:00-04:00,4408.75,4409,4408.5,4408.75,4408.5361111111115,4408.761111111111,4418.7705375,389,4852.7
2023-08-21T16:18:00-04:00,4409,4409,4408.5,4409,4408.71574074074,4408.972222222223,4418.8521,188,4496.2
2023-08-21T16:19:00-04:00,4408.75,4409.25,4408.5,4409,4408.900000000001,4409.094444444444,4418.9229374999995,264,1938.75
2023-08-21T16:20:00-04:00,4409,4409.25,4408.75,4409.25,4409.104629629629,4409.238888888889,4418.998075,187,1251.4
2023-08-21T16:21:00-04:00,4409.25,4409.25,4408.75,4409,4409.188888888889,4409.177777777778,4419.065081250001,165,1030.15
2023-08-21T16:22:00-04:00,4408.75,4409.25,4408.75,4409,4409.176851851852,4409.0055555555555,4419.1314250000005,76,920.4
2023-08-21T16:23:00-04:00,4409,4409.5,4409,4409,4409.107407407407,4408.961111111111,4419.221975,113,814.35
2023-08-21T16:24:00-04:00,4409.25,4409.25,4409,4409.25,4409.110185185185,4409.144444444445,4419.32425625,91,759.1
2023-08-21T16:25:00-04:00,4409,4409.25,4408.75,4409,4409.099999999999,4409.144444444444,4419.410868749999,331,705.9
2023-08-21T16:26:00-04:00,4409,4409,4408.75,4408.75,4409,4408.833333333333,4419.48435625,56,611.7
2023-08-21T16:27:00-04:00,4409,4409.25,4408.5,4408.5,4408.779629629629,4408.477777777777,4419.5498125,403,590.05
2023-08-21T16:28:00-04:00,4408.5,4408.75,4408.5,4408.5,4408.5462962962965,4408.344444444444,4419.6047875,87,540.5
2023-08-21T16:29:00-04:00,4408.5,4408.75,4408.5,4408.5,4408.39537037037,4408.400000000001,4419.6667125,58,489.45
2023-08-21T16:30:00-04:00,4408.75,4409,4408.5,4408.75,4408.422222222222,4408.633333333334,4419.733112499999,315,447.6
2023-08-21T16:31:00-04:00,4409,4409,4408.25,4408.5,4408.472222222223,4408.644444444444,4419.8039499999995,298,405.75
2023-08-21T16:32:00-04:00,4408.5,4408.75,4408.25,4408.75,4408.5787037037035,4408.666666666667,4419.879199999999,141,379.35
2023-08-21T16:33:00-04:00,4408.75,4408.75,4408.5,4408.75,4408.677777777778,4408.777777777778,4419.95136875,41,328.8
2023-08-21T16:34:00-04:00,4408.5,4408.75,4408.5,4408.75,4408.750925925927,4408.794444444445,4420.03785625,184,251.8
